orf,SC,SM,YPD
YGR117C,1.002833001,0.981897474,1.007729428
YGR118W,0.941357681,0.91322369,0.96869612
YGR121C,1.002298589,0.924473083,1.060053253
YGR121W-A,0.978758233,0.978804965,0.997852171
YGR122C-A,1.002364776,0.978524351,1.054013138
YGR122W,0.895834768,0.886845923,0.93372759
YGR123C,1.003290597,1.015293078,1.000262979
YGR124W,0.944060164,0.911462169,0.994471615
YGR125W,0.897315731,1.005975117,0.972639016
YGR126W,0.992416234,0.994065044,1.022898795
YGR127W,0.908469427,0.957215261,0.987826173
YGR129W,0.9935893,0.705340368,1.001484424
YGR130C,0.950494728,0.994306755,1.011780925
YGR131W,0.960594443,0.979938238,0.992221084
YGR132C,0.949658181,0.967956114,0.977911996
YGR133W,1.004677191,0.933714537,0.955713555
YGR134W,0.834770787,0.920852068,0.91872296
YGR135W,0.598189207,0.688596778,0.791730962
YGR136W,0.999153362,0.988547516,1.025898011
YGR137W,0.963273044,0.981410143,0.979903307
YGR138C,0.994470576,0.982037066,0.979651629
YGR139W,0.966087802,0.93603565,0.960990862
YGR141W,0.998321262,0.989017677,1.004214803
YGR142W,0.975153162,1.005170979,0.982994134
YGR143W,1.002597586,1.020630543,0.989890607
YGR144W,1.010939146,0.991697422,1.004202635
YGR146C,0.93205875,0.992488049,0.972637753
YGR146C-A,0.990431447,1.008489444,1.019224899
YGR148C,0.803208276,0.866166785,0.903146388
YGR149W,1.037719208,1.066217842,0.971986904
YGR150C,1.034956459,0.796646728,0.77535293
YGR151C,0.985580167,0.953552729,0.960505124
YGR153W,0.93668759,0.980121302,0.998259205
YGR154C,0.98422412,0.971165977,1.002095508
YGR159C,0.386269909,0.453781157,0.461082554
YGR160W,0.463592846,0.504663909,0.541629362
YGR161C,1.000878116,1.011472517,1.012703494
YGR161W-C,1.001933927,1.013574552,0.997115225
YGR162W,0.814970437,0.747528053,0.731019337
YGR163W,0.978276752,1.016343359,1.003308635
YGR164W,1.001250089,0.985386858,0.998219222
YGR165W,0.832804972,0.593574495,0.683019312
YGR166W,0.817899566,0.869362967,0.945933704
YGR169C,0.994774255,0.98828223,0.990884207
YGR169C-A,0.958923297,0.914527944,0.919457019
YGR170W,0.989493704,0.968681368,0.990797314
YGR171C,0.851837699,0.745161304,0.696748047
YGR173W,0.978634911,0.981220404,1.025579061
YGR174C,1.157139756,1.019112738,0.960419211
YGR174W-A,1.007976943,1.016258678,1.009273411
YGR176W,0.952413381,0.965157139,1.029686416
YGR177C,0.977735869,0.923564324,1.045773734
YGR178C,1.016681622,0.978833096,1.008969993
YGR180C,0.659136221,0.404312174,0.40684135
YGR181W,1.047287799,1.021207049,1.014795797
YGR182C,0.869894238,0.942608547,1.023871459
YGR183C,1.059220896,0.974298906,0.926673209
YGR184C,1.00656168,0.93658213,1.013007895
YGR187C,0.847754328,0.895369233,0.941687726
YGR188C,0.660773229,0.559123051,0.643983221
YGR189C,1.016609127,1.023273405,0.996541849
YGR192C,0.91520322,0.990809407,0.989881968
YGR193C,0.502082791,0.288522561,1.004063143
YGR194C,1.004963343,1.013926384,1.016026182
YGR196C,0.958755439,0.966976639,0.953631537
YGR197C,0.768698851,0.770488484,1.004219748
YGR199W,0.995079264,0.96566792,1.057060242
YGR200C,0.721351715,0.679740219,0.8149044
YGR201C,0.974345857,0.971783893,1.024393066
YGR202C,1.010775744,0.931595025,0.949789391
YGR203W,0.986161108,0.982372138,1.029132674
YGR204C-A,0.996255561,0.980339811,1.013897275
YGR205W,1.000810545,1.008290962,1.02337475
YGR206W,0.945903675,0.902912565,1.05307798
YGR207C,0.988089891,1.005474898,0.992389095
YGR209C,0.997730978,1.01728087,1.0423949
YGR210C,1.015798792,0.998715276,1.032021305
YGR212W,0.872920249,0.874946026,1.043852227
YGR213C,0.964812168,0.982569473,0.979034574
YGR214W,0.588761177,0.692572818,0.75664582
YGR215W,0.93882274,0.792901236,0.740236209
YGR217W,0.926011352,0.934420166,1.049102545
YGR219W,0.944939613,0.683883589,0.78822348
YGR220C,0.843281283,0.800573009,0.757811175
YGR221C,1.03418661,1.006377741,1.016577822
YGR222W,1.01486573,0.825099233,0.826793719
YGR223C,0.966836225,0.973215368,1.090108152
YGR224W,1.00182015,1.019494575,1.038307037
YGR225W,1.003112097,1.003868526,1.022726975
YGR226C,0.91801161,0.936316185,0.996967442
YGR227W,0.783110437,0.765535326,0.960935223
YGR228W,0.900180306,0.917862766,0.962855778
YGR229C,0.71373763,0.740531596,0.768950717
YGR230W,0.965297373,0.983012639,1.07680678
YGR231C,0.941129124,1.007995432,0.96766993
YGR232W,0.98620784,1.01219882,0.97129457
YGR233C,0.988111457,0.957367806,0.989543575
YGR234W,0.974901625,0.976419403,0.946057306
YGR235C,0.879226178,0.880808669,0.923689339
YGR236C,0.97236096,0.939897496,0.95927948
YGR237C,1.000161588,0.951114325,1.020064797
YGR238C,0.954497112,0.967215236,0.99242694
YGR239C,1.010359415,1.001285441,0.966718746
YGR240C,0.749310553,0.873497454,0.879527251
YGR241C,1.015494949,1.012820293,0.965926125
YGR242W,0.991888879,0.959678186,0.938712444
YGR243W,0.83471407,0.791034898,0.935219379
YGR244C,0.966436203,0.970465405,0.972799267
YGR247W,0.986959045,0.981893967,0.955115157
YGR248W,0.992781992,0.967298803,0.987482734
YGR249W,0.985119044,0.899898888,1.007991039
YGR250C,1.012371302,0.980752351,0.952409354
YGR252W,0.558294219,0.191870401,0.443065985
YGR255C,0.76273878,0.771121345,0.683973428
YGR256W,0.964939682,0.967387559,0.952997428
YGR258C,0.942136475,0.971019971,0.981862391
YGR259C,0.953866482,0.983149938,0.999357555
YGR260W,1.019416771,0.989418386,1.008369894
YGR261C,0.854655752,0.866878121,0.94631469
YGR263C,0.996222799,0.999227108,0.995179119
YGR266W,0.961115,0.992911602,0.979528367
YGR268C,0.935830798,0.979980976,0.946725456
YGR269W,0.989984147,1.008215853,0.972682608
YGR270W,0.790117942,0.825337695,0.932249493
YGR271C-A,0.359118145,0.189520141,0.267749595
YGR271W,0.99611623,1.01023837,1.066011171
YGR272C,0.394134202,0.308649208,0.450576453
YGR273C,0.990236024,1.014644738,1.028532015
YGR275W,0.996697278,0.942589592,1.016159782
YGR276C,1.01066848,1.040565922,1.016818618
YGR279C,0.885436216,0.860368858,0.919666256
YGR281W,0.985832484,0.93594492,0.982326021
YGR282C,0.976567136,0.930091643,0.980375427
YGR283C,0.913897117,0.92960083,0.944833052
YGR284C,0.989802485,1.013132106,0.990455111
YGR286C,0.999921472,1.013283192,1.038513433
YGR287C,0.994555637,0.998332873,0.974964985
YGR288W,0.976545296,0.969738938,1.036910973
YGR289C,0.968866636,0.936855881,1.017639606
YGR290W,0.95199659,0.955646544,1.027869737
YGR291C,1.001589793,1.00781673,1.054006019
YGR292W,1.000372096,0.998330594,0.986924849
YGR295C,0.9854336,0.981408829,0.99214914
YHL001W,0.8079344,0.863573542,0.811591529
YHL002W,0.990977028,0.978493896,1.02069918
YHL004W,0.931188927,0.772969852,0.684005527
YHL006C,0.809619825,0.839567123,0.959002935
YHL008C,0.859056249,0.888378173,0.985621646
YHL009C,0.848857641,0.832254655,1.050631683
YHL010C,0.932699741,0.872342806,0.997191746
YHL012W,0.941949454,0.943001032,0.99319063
YHL013C,0.720138265,0.686333163,0.907668571
YHL014C,1.010483344,0.99174544,1.037359385
YHL015W-A,0.998485275,1.006293903,1.028187058
YHL016C,0.794719507,0.813972708,0.937294786
YHL017W,0.92486434,0.962400354,1.015412944
YHL019C,0.852195401,0.889775188,0.944093071
YHL020C,0.950448464,0.92500525,0.892424502
YHL021C,1.013442243,1.019732501,1.063455294
YHL022C,0.725626101,0.699509052,0.894555419
YHL023C,0.711672211,0.383650579,0.96041991
YHL024W,1.049528317,1.001686751,1.055194918
YHL026C,0.963780801,0.939563178,1.05745747
YHL028W,0.817451207,0.723527964,0.912793352
YHL029C,0.788195188,0.813866531,0.957196009
YHL031C,0.762071107,0.698197446,0.851748882
YHL032C,0.938508459,0.970533464,1.092302176
YHL033C,0.649935015,0.70724136,0.893668674
YHL034C,0.828093129,0.76118667,0.908429927
YHL035C,0.931721524,0.940622726,1.020888465
YHL036W,0.786435123,0.733330726,0.904419828
YHL037C,0.798280086,0.652345917,0.921680126
YHL038C,1.042322738,0.863521889,0.708386842
YHL039W,1.014468228,0.990652573,1.006621898
YHL040C,0.900749376,0.866861497,1.012583135
YHL041W,0.95603286,0.905947808,1.039050648
YHL042W,0.831953078,0.693600985,0.943225846
YHL043W,0.950408789,0.894476081,1.00523303
YHL044W,0.807760073,0.764455244,0.944164145
YHL045W,0.830480807,0.810070262,0.967167364
YHL046C,0.915389983,0.936725813,0.997795649
YHL047C,0.788372817,0.814149174,0.942484495
YHR001W,0.995012465,1.038186906,1.004497285
YHR001W-A,1.022984979,0.968846666,1.080562759
YHR003C,0.943683401,0.942671136,1.018303752
YHR004C,0.883107211,0.922031477,0.911097058
YHR005C,0.997886033,0.996352128,0.966147303
YHR006W,1.057315663,0.996088083,1.050035894
YHR007C-A,0.979764032,1.032483946,1.024019243
YHR008C,0.958611175,0.888469497,0.896726571
YHR009C,0.949040546,0.921807901,0.815433659
YHR013C,0.860343533,0.937332989,0.796685219
YHR014W,0.945028786,0.978947774,1.037971463
YHR015W,0.924085097,0.910495115,1.050582416
YHR016C,1.046666988,1.02336163,1.050885246
YHR017W,0.982849434,0.953541735,1.037094105
YHR021C,0.386603759,0.49715853,0.707262839
YHR021W-A,0.974331965,1.013221843,0.989019107
YHR022C,0.973619805,0.922041045,1.037871105
YHR022C-A,0.989896621,0.998664374,1.030281962
YHR026W,0.27490629,0,0.50907381
YHR028C,0.943547284,0.906994395,1.045471161
YHR030C,0.963668728,0.744511097,0.81156391
YHR031C,0.922876251,0.909360158,0.913730875
YHR032W,1.038014555,1.007869387,1.040470229
YHR033W,0.997482705,0.961799809,0.995793871
YHR034C,0.676488652,0.7507729,0.759573332
YHR035W,0.790001104,0.75506749,0.984717392
YHR037W,0.778510805,0.810975014,0.999189827
YHR038W,0.961825652,0.993351083,0.967519109
YHR039C,0.715304737,0.846871293,1.068518177
YHR039C-B,0.360827497,0,0.585960645
YHR041C,0.555897975,0.544070919,0.556729974
YHR043C,0.886509524,0.956420423,1.025542135
YHR044C,0.828473835,0.92174816,1.171475849
YHR045W,0.961190668,0.950915381,0.98050016
YHR046C,0.778925899,0.782733571,0.995832739
YHR047C,0.933525268,0.974928912,1.002736695
YHR048W,0.955855665,1.02615179,0.960584834
YHR049C-A,0.948707843,0.96559281,0.955899556
YHR049W,0.833687354,0.840001524,0.975551288
YHR050W,1.030360758,1.090374818,1.012076682
YHR050W-A,1.045119334,0.986163259,0.934695368
YHR057C,1.034622131,0.98348918,0.980531399
YHR059W,0.584059562,0.574294325,0.654595947
YHR061C,0.778386256,0.778639304,0.970601304
YHR063C,1.002621899,0.999981377,1.01159246
YHR066W,0.81763738,0.820922632,0.844871539
YHR071W,0.993402199,0.950318362,1.008456953
YHR073W,0.898807665,0.892572384,0.988272234
YHR075C,1.016294428,0.993255002,1.038478062
YHR076W,0.877916704,0.755262749,0.974514603
YHR077C,0.935435538,0.939511577,0.927982929
YHR078W,0.824905237,0.901658255,0.951339047
YHR079C,0.722350813,0.716658872,1.028833604
YHR079C-B,0.900739507,0.940727916,0.924330419
YHR080C,0.990779565,0.943606319,1.066869213
YHR081W,0.512192022,0.610311131,0.731032226
YHR082C,0.910435883,0.914419272,0.975106175
YHR086W,1.070107675,1.093091516,1.064007006
YHR086W-A,1.002379853,1.002439947,0.996040305
YHR091C,1.013553876,1.00829632,1.002423941
YHR092C,0.917387976,0.893146801,1.069773635
YHR093W,0.937994208,0.989453779,1.080713605
YHR094C,0.829347879,0.93143208,1.128083495
YHR095W,0.953837068,0.948985411,0.975670698
YHR096C,0.94387552,0.998752162,1.050871599
YHR097C,1.017850515,1.04069756,1.02608203
YHR098C,0.903563955,0.810791684,0.960404849
YHR100C,0.839936935,0.67917065,0.666338224
YHR103W,0.779454833,0.725962178,1.035770561
YHR104W,0.783636222,0.773757707,0.95695611
YHR105W,0.968578145,1.021452641,1.196075686
YHR106W,0.820312947,0.702816109,1.099855739
YHR108W,0.922579249,1.004769588,1.104811402
YHR109W,0.90735013,0.829215021,1.055359908
YHR110W,1.015624058,0.996053959,1.152711848
YHR111W,0.677117432,0.655999561,0.741909158
YHR112C,0.951479653,0.944287536,1.049880732
YHR113W,0.964694636,0.957528779,1.047044358
YHR114W,0.971870814,0.984366808,1.030379499
YHR115C,1.013785396,1.037408342,1.046596816
YHR116W,1.136205078,0.955470059,0.931214859
YHR117W,0.831417602,0.737903338,1.044229291
YHR120W,0.9843896,0.944846692,1.047578093
YHR121W,1.056172778,1.04775767,1.028026941
YHR123W,0.981032066,1.011473101,0.976366893
YHR124W,0.840649211,0.820383704,1.00015577
YHR125W,0.996643696,0.95246898,0.984554228
YHR126C,0.796394277,0.815568994,0.996804331
YHR127W,1.013851234,1.017387546,1.016849465
YHR129C,0.693409848,0.611032727,0.731007814
YHR130C,0.846986727,0.797933267,1.020047713
YHR131C,1.014927627,0.987670708,1.093543145
YHR132C,0.982923797,0.94633825,1.012769752
YHR132W-A,0.978130822,0.991566886,1.00271017
YHR133C,0.960621201,0.99054381,1.034711494
YHR134W,0.870238005,0.809695074,0.8636659
YHR135C,0.964541555,0.989160704,1.02389841
YHR137W,1.012256702,0.984844913,0.999245592
YHR138C,0.978972833,1.022342957,1.134651818
YHR139C,0.873593635,0.892004502,1.083687101
YHR139C-A,0.968323499,0.980450356,1.049707481
YHR140W,1.016335087,1.002912603,1.001535252
YHR141C,0.578124275,0.484805883,0.674707508
YHR142W,0.886377378,0.950424829,0.953371262
YHR143W,1.007550884,1.018664193,1.049716358
YHR146W,0.996717289,1.000070878,0.979483834
YHR147C,0.91599911,0.68886365,0.777192523
YHR149C,0.994439198,0.999379098,0.992353038
YHR150W,1.015196877,1.060341499,1.020875763
YHR151C,1.098912388,0.982793086,1.034117034
YHR152W,0.944478152,0.956614592,1.050272765
YHR153C,1.074704652,0.957623831,1.002048265
YHR154W,0.852354006,0.88621323,0.977964399
YHR155W,1.011713881,1.046873775,1.068561238
YHR156C,0.92062323,0.957559451,1.029613911
YHR157W,0.971014327,0.995011319,1.003967087
YHR158C,0.857723432,0.831365766,1.042692185
YHR159W,1.000275129,0.96111165,1.02080457
YHR160C,0.763164022,0.84538949,0.957925306
YHR161C,0.783131018,0.74628981,0.933220251
YHR162W,0.673211196,0.380749645,0.960519853
YHR163W,1.065696636,0.812169442,1.002116968
YHR167W,0.700143775,0.751335572,0.890944305
YHR168W,0.953335768,0.763135313,0.814348727
YHR171W,0.899277614,0.887751134,1.083199533
YHR175W-A,0.88373889,0.701042972,0.797061934
YHR178W,0.901577263,0.834780766,0.967937865
YHR179W,0.93508237,0.950303256,0.992503687
YHR180W,1.008753982,0.97298982,0.982464176
YHR181W,0.946584396,0.930073086,0.978875024
YHR182W,0.948807351,0.923651733,0.967908024
YHR184W,0.84055639,0.860182332,1.002116711
YHR185C,1.026103686,1.02234996,1.038752064
YHR187W,0.753106281,0.580247857,0.62207495
YHR189W,1.020185359,0.922067683,0.973140486
YHR191C,0.478427238,0.552082706,0.719084377
YHR192W,0.886191701,0.894771534,0.987193175
YHR193C,0.824518859,0.92039419,0.76907704
YHR194W,1.024568162,1.015080922,1.025728294
YHR195W,1.025163236,0.953077407,1.025274196
YHR198C,0.818401045,0.738569875,0.991055072
YHR199C,0.786502321,0.790554937,0.99028549
YHR200W,0.64151934,0.789802836,0.780891126
YHR202W,0.932824562,0.967577993,1.016553653
YHR203C,0.595046263,0.684969026,0.682771669
YHR204W,0.953374387,0.967614408,1.076604415
YHR205W,0.588584295,0.451686186,0.769208653
YHR206W,0.933331065,0.899918939,0.94631641
YHR207C,0.927198541,0.937817925,0.987091248
YHR209W,0.954639975,0.996352133,0.973043557
YHR210C,0.975906931,0.982309126,0.997162409
YIL001W,0.959320161,0.941033591,0.95238963
YIL002C,0.90075496,0.911760399,0.954807161
YIL002W-A,0.994402169,0.988829988,0.997216927
YIL005W,0.80038028,0.744241857,0.959396366
YIL006W,0.874137571,0.824813352,1.037780271
YIL007C,0.800607137,0.849841833,0.995375644
YIL008W,0.718501656,0.673564622,0.73904478
YIL009C-A,0.767636509,0.827268304,0.785882188
YIL009W,1.047263031,1.130563461,1.01753215
YIL010W,1.053067817,0.996841814,1.004995439
YIL011W,1.07768272,1.039377661,0.973082089
YIL012W,1.043659361,1.011054595,0.91158436
YIL013C,1.004456302,1.030703093,1.034535499
YIL014W,1.034137501,1.009804142,0.926419429
YIL015C-A,1.006698218,1.064212828,1.04101198
YIL015W,1.004926459,1.014974844,0.962842656
YIL016W,1.006161622,1.00721323,1.039264884
YIL017C,0.881572337,0.877084933,1.030539641
YIL018W,1.029429194,0.920592184,0.95972095
YIL023C,1.12864793,0.980560087,1.076080669
YIL024C,0.934142131,0.927820582,0.932163096
YIL025C,0.99997876,0.989526244,0.985446924
YIL027C,0.956725715,0.965032935,1.061571776
YIL028W,0.777187598,0.80245379,1.028110461
YIL029C,0.806878191,0.774004121,1.015134018
YIL030C,0.930260735,0.940104802,0.935216605
YIL032C,1.067947912,0.982481366,1.084529135
YIL034C,1.06161296,1.002720654,0.994838509
YIL035C,1.009121383,0.997016573,1.036558318
YIL036W,0.77489674,0.842137067,0.986876742
YIL037C,0.973616748,1.073502862,1.073803713
YIL038C,0.752542666,0.776095331,0.983077149
YIL039W,0.922770949,0.943249033,0.921914267
YIL040W,0.673601201,0.706552123,0.868732671
YIL041W,0.876526802,0.887098668,0.970445147
YIL042C,0.799064801,0.779381645,1.062745219
YIL043C,1.020543933,0.95980022,0.997465597
YIL044C,0.945845475,0.951537026,0.963885314
YIL045W,0.997064306,0.977536997,1.006873204
YIL046W-A,1.020765898,0.994112509,1.039862244
YIL047C,1.012752133,1.010686863,0.985588184
YIL049W,0.7964769,0.772431497,1.035099844
YIL050W,0.847419998,0.852438239,1.044517158
YIL052C,0.939552587,0.753398985,0.857290267
YIL053W,0.842968971,0.850439044,1.064680018
YIL054W,1.030092174,1.017757213,0.934086309
YIL055C,1.10610945,1.002979769,1.042480318
YIL056W,0.990203429,0.956755175,1.049880473
YIL057C,1.04271877,0.939623838,1.059394345
YIL058W,1.018721925,0.937478812,1.092941637
YIL059C,1.002229886,0.974994105,1.013756822
YIL060W,1.000471596,0.989509551,1.001020913
YIL064W,0.784193695,0.846116975,1.043871984
YIL065C,0.840213159,0.778352724,1.032992103
YIL066C,1.053735521,0.99518063,1.028697305
YIL067C,0.966975515,0.977806212,1.005501284
YIL070C,1.032663483,1.012531109,1.008256576
YIL071C,1.037924434,1.015983484,1.033368186
YIL072W,1.017896256,0.997167324,1.018713576
YIL073C,0.891908183,0.830975108,0.995651923
YIL074C,0.988224948,0.965674451,1.009107187
YIL076W,0.857875412,0.784192963,0.804017449
YIL077C,0.8712343,0.707618824,0.998293503
YIL079C,0.991433083,0.952884562,1.005434959
YIL084C,1.032696864,1.059378416,0.955187219
YIL085C,0.879188791,0.870561538,1.015434342
YIL086C,0.930182621,0.946123956,0.987974556
YIL087C,0.965406068,0.959313552,0.950959795
YIL088C,0.967865061,1.007705276,1.000208714
YIL089W,1.008723915,1.008531724,1.080226048
YIL090W,0.703466123,0.554028266,0.951204038
YIL092W,0.968260391,0.918516546,1.040449107
YIL093C,1.005774121,0.970869271,0.955251953
YIL095W,0.981867392,0.963198011,0.982062061
YIL096C,1.033381355,1.018110012,1.058070334
YIL097W,1.089936554,1.043933882,0.939308561
YIL098C,0.860348513,0.758527154,0.826207351
YIL099W,1.014043711,0.996626032,1.02180891
YIL100W,1.013032984,0.967632817,1.017219419
YIL101C,0.940078129,0.873465858,1.019177157
YIL102C,0.989784313,0.945637495,0.984479819
YIL103W,0.856680606,0.847215998,0.929606918
YIL105C,0.962327742,1.032151934,0.9975053
YIL107C,1.075781987,1.039711731,0.997944133
YIL108W,0.97703901,0.941756521,0.969707853
YIL110W,0.660939804,0.647755088,0.72019292
YIL111W,1.090603011,0.953736176,1.068290829
YIL112W,0.980200319,0.948647747,0.967061007
YIL113W,1.003212443,0.96283778,0.993384806
YIL114C,0.993077253,0.983848983,0.999123717
YIL117C,0.959570131,0.925902658,0.978425367
YIL119C,0.937328433,0.91204279,0.998069041
YIL120W,0.985996722,0.957801288,0.955942658
YIL121W,1.003228737,0.978910958,0.938936064
YIL122W,0.94753768,0.960748974,1.018189025
YIL123W,0.977999656,0.937151919,1.033484987
YIL124W,0.985194325,0.967360482,1.022261882
YIL125W,1.094922306,1.056574035,1.011780209
YIL127C,0.916179345,0.93082827,0.933057199
YIL130W,1.01185472,1.009270664,1.027721033
YIL131C,1.082227293,1.089844357,0.983824967
YIL132C,0.982904204,0.944879025,1.055962326
YIL134C-A,0.977790143,1.008781863,0.963043976
YIL134W,0.803913681,0.545432932,0.814183044
YIL135C,0.931899394,0.862074017,1.106756126
YIL136W,1.014408774,1.024638605,1.023011438
YIL137C,0.787865614,0.710304335,1.01251014
YIL138C,0.952608455,0.947498421,1.008999276
YIL139C,1.00524095,1.015632605,1.033303167
YIL140W,0.991897632,0.964477303,0.972058382
YIL141W,1.046265477,1.018660915,0.97225992
